Strike,Expiry,Leverage
4437.822307692308,0.3,0.8454543516962464
4526.137179487179,0.3,0.8681839199326634
4614.452051282051,0.3,0.9361393959575909
4702.7669230769225,0.3,1.044405941131796
4791.081794871795,0.3,1.1489720083301578
4879.3966666666665,0.3,1.2112113831996538
4967.711538461539,0.3,1.3027665934626829
5056.026410256411,0.3,1.448149215887016
5144.341282051282,0.3,1.6071659470302968
5232.656153846154,0.3,1.743213569700391
5320.971025641025,0.3,1.7829212929352163
5409.285897435897,0.3,1.659461314612258
5497.6007692307685,0.3,1.442662309404857
5585.915641025641,0.3,1.274283093083567
5674.230512820513,0.3,1.2553647100980239
5762.545384615385,0.3,1.2495399847639344
5850.860256410257,0.3,1.2269012012071383
5939.175128205128,0.3,1.2388816215607024
6027.49,0.3,1.2107996947633695
2583.21,0.35,0.9637357650119235
2671.5248717948716,0.35,0.9464622177017212
2759.8397435897436,0.35,1.0695799605455167
2848.154615384615,0.35,1.0762797805776294
2936.4694871794873,0.35,0.8876243686528732
3024.784358974359,0.35,0.7011099516877577
3113.099230769231,0.35,0.6866139505545903
3201.4141025641024,0.35,0.8718429655484916
3289.7289743589745,0.35,1.1239624123206586
3378.043846153846,0.35,1.2817990155500878
3466.358717948718,0.35,1.3515122951493759
3554.6735897435897,0.35,1.495457817747218
3642.9884615384617,0.35,1.672089220552378
3731.3033333333333,0.35,1.7428828026247738
3819.618205128205,0.35,1.580387680819337
3907.933076923077,0.35,1.2769967178778012
3996.247948717949,0.35,0.9917012244678699
4084.5628205128205,0.35,0.8485574172096395
4172.877692307692,0.35,0.8016366289678505
4261.192564102565,0.35,0.7954390548942252
4349.507435897436,0.35,0.800931182273034
4437.822307692308,0.35,0.7548358228450308
4526.137179487179,0.35,0.7024472924967691
4614.452051282051,0.35,0.7712340576193283
4702.7669230769225,0.35,0.9547192596820371
4791.081794871795,0.35,1.1429403571826728
4879.3966666666665,0.35,1.2363239599777394
4967.711538461539,0.35,1.4071286348676944
5056.026410256411,0.35,1.6812654292234663
5144.341282051282,0.35,1.909684379555521
5232.656153846154,0.35,2.0029920384040607
5320.971025641025,0.35,1.9431466198524074
5409.285897435897,0.35,1.7672522493954066
5497.6007692307685,0.35,1.5329798258914749
5585.915641025641,0.35,1.3426847160794797
5674.230512820513,0.35,1.279521183789804
5762.545384615385,0.35,1.2600560232725087
5850.860256410257,0.35,1.2499750978238053
5939.175128205128,0.35,1.2654652700385387
6027.49,0.35,1.2752825706477873
2583.21,0.39999999999999997,0.9654883312525246
2671.5248717948716,0.39999999999999997,0.9505261078156029
2759.8397435897436,0.39999999999999997,1.071908782425944
2848.154615384615,0.39999999999999997,1.0792409053412948
2936.4694871794873,0.39999999999999997,0.8951648915862729
3024.784358974359,0.39999999999999997,0.7109921770296307
3113.099230769231,0.39999999999999997,0.700468643459338
3201.4141025641024,0.39999999999999997,0.9154534998791093
3289.7289743589745,0.39999999999999997,1.248561895235651
3378.043846153846,0.39999999999999997,1.471998350182822
3466.358717948718,0.39999999999999997,1.500343042107059
3554.6735897435897,0.39999999999999997,1.4596257408187086
3642.9884615384617,0.39999999999999997,1.5043847723724695
3731.3033333333333,0.39999999999999997,1.5971474420068754
3819.618205128205,0.39999999999999997,1.5273147177875022
3907.933076923077,0.39999999999999997,1.288752472265381
3996.247948717949,0.39999999999999997,1.0126634472678158
4084.5628205128205,0.39999999999999997,0.8651592250020219
4172.877692307692,0.39999999999999997,0.8110780739409338
4261.192564102565,0.39999999999999997,0.7964519311293294
4349.507435897436,0.39999999999999997,0.7940069664984324
4437.822307692308,0.39999999999999997,0.7430616213194109
4526.137179487179,0.39999999999999997,0.6921426848518623
4614.452051282051,0.39999999999999997,0.7708377881595091
4702.7669230769225,0.39999999999999997,0.9686945133555407
4791.081794871795,0.39999999999999997,1.1664154779907978
4879.3966666666665,0.39999999999999997,1.2566052961468137
4967.711538461539,0.39999999999999997,1.42236957564106
5056.026410256411,0.39999999999999997,1.695844922432839
5144.341282051282,0.39999999999999997,1.9260304089993616
